Date,Region,Class,Commodity,Variety,Organic,Environment,Unit,Number of Stores,Weighted Avg Price,Low Price,High Price,% Marked Local
4/19/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,,,each,458,1.96,1.25,2.5,
4/19/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,Y,,each,312,1.56,0.99,3,
4/19/2019,SOUTHWEST U.S.,FRUITS,BANANAS,,,,per pound,199,0.53,0.2,0.79,
4/19/2019,SOUTHWEST U.S.,FRUITS,BLACKBERRIES,,,,5.6 - 6 oz package,"1,155",2.5,1.98,3.5,
4/19/2019,SOUTHWEST U.S.,FRUITS,BLACKBERRIES,,Y,,5.6 - 6 oz package,157,3.05,2.98,3.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,1 pint package,113,5.99,5.99,5.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,6 oz package,502,2.21,1.5,2.5,
4/19/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,Y,,6 oz package,67,3.95,2.49,4.99,6
4/19/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,,,each,"1,157",2.58,1.5,2.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,,,per pound,141,0.37,0.33,0.79,
4/19/2019,SOUTHWEST U.S.,FRUITS,CLEMENTINES,,,,3 lb bag,514,3.98,3.49,3.99,62
4/19/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,,,per pound,68,0.71,0.33,0.79,
4/19/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED GLOBE,,,per pound,14,1.29,1.29,1.29,
4/19/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED SEEDLESS,,,per pound,"1,160",2.07,0.77,2.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,GRAPES,WHITE SEEDLESS TYPE,,,per pound,11,1.99,1.99,1.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,HONEYDEWS,,,,per pound,70,0.6,0.49,0.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,,,each,144,0.32,0.2,0.59,
4/19/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,Y,,1 lb bag,612,3.99,3.99,3.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,Y,,each,11,0.99,0.99,0.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,each,434,0.59,0.33,0.69,
4/19/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,per pound,173,0.68,0.33,0.89,
4/19/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,Y,,2 lb bag,152,2.99,2.99,2.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,Y,,each,37,0.85,0.79,0.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,per pound,68,0.99,0.99,0.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,,,each,569,0.92,0.16,1.5,
4/19/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,,,per pound,5,0.49,0.49,0.49,
4/19/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,Y,,each,637,1.5,1.5,1.69,
4/19/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,4 lb bag,157,2.02,1.98,2.5,
4/19/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,8 lb bag,260,5,5,5,
4/19/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,per pound,819,0.87,0.12,1.69,14
4/19/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,Y,,per pound,190,1.99,1.99,1.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,ORANGES,VALENCIA,Y,,4 lb bag,146,2.98,2.98,2.98,
4/19/2019,SOUTHWEST U.S.,FRUITS,PAPAYA,MARADOL/TAINUNG TYPES,,,per pound,179,0.52,0.33,0.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,PEARS,BARTLETT,,,per pound,9,1.29,1.29,1.29,
4/19/2019,SOUTHWEST U.S.,FRUITS,PEARS,BOSC,,,per pound,334,0.76,0.49,0.98,
4/19/2019,SOUTHWEST U.S.,FRUITS,PEARS,D'ANJOU,,,per pound,163,1,0.98,1.29,
4/19/2019,SOUTHWEST U.S.,FRUITS,PEARS,D'ANJOU,Y,,per pound,13,0.99,0.99,0.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,,,each,"3,043",1.73,0.95,2.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,,,per pound,238,0.57,0.33,0.79,
4/19/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,Y,,each,213,4.88,2.99,4.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,PLUMS,,,,per pound,54,0.99,0.99,0.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,RASPBERRIES,RED,,,6 oz package,976,2.5,1.98,2.5,
4/19/2019,SOUTHWEST U.S.,FRUITS,SATSUMA,,,,per pound,54,0.49,0.49,0.49,
4/19/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,,,1 lb package,"1,307",2.78,0.99,3.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,,,2 lb package,"1,334",3.41,1.99,5.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,Y,,1 lb package,448,3.76,2.98,5.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,TANGELOS,,,,per pound,8,1.59,1.59,1.59,
4/19/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,3 lb bag,60,3.17,0.99,3.49,
4/19/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,per pound,34,0.98,0.5,1.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,Y,,2 lb bag,612,3.99,3.99,3.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,each,123,1.99,1.99,1.99,
4/19/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,per pound,278,0.35,0.25,0.5,
4/19/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,Y,,each,9,6.99,6.99,6.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,240,0.92,0.49,1.69,
4/26/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,3 lb bag,11,2.5,2.5,2.5,
4/26/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,592,2.13,0.49,2.49,
4/26/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,2 lb bag,12,3,3,3,
4/26/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,3 lb bag,13,2.99,2.99,2.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,679,1.59,1.28,1.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,"1,017",1.42,0.69,2.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,458,1.99,1.99,1.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,1,1.99,1.99,1.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,542,1.76,0.97,1.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,Y,,per pound,103,2.69,2.69,2.69,
4/26/2019,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,3 lb bag,264,2.99,2.99,2.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,57,0.36,0.33,0.5,
4/26/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,,,128 oz (1 gallon),54,1.99,1.99,1.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,,,64 oz (1/2 gallon),"1,204",1.93,1.5,2.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,,,96 oz (3/4 gallon),11,2.5,2.5,2.5,
4/26/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,Y,,128 oz (1 gallon),14,8.99,8.99,8.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,Y,,64 oz (1/2 gallon),9,3.99,3.99,3.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE MARKED CIDER,,,96 oz (3/4 gallon),11,2.5,2.5,2.5,
4/26/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,,,each,531,0.85,0.49,2.5,
4/26/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,Y,,each,771,2.32,1.5,3,
4/26/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,VARIOUS GREENSKIN VARIETIES,,,each,7,1.25,1.25,1.25,
4/26/2019,SOUTHWEST U.S.,FRUITS,BANANAS,,,,per pound,164,0.43,0.2,0.69,
4/26/2019,SOUTHWEST U.S.,FRUITS,BANANAS,,Y,,per pound,326,0.7,0.69,0.89,
4/26/2019,SOUTHWEST U.S.,FRUITS,BLACKBERRIES,,,,5.6 - 6 oz package,"1,379",2.49,1.5,3.33,
4/26/2019,SOUTHWEST U.S.,FRUITS,BLACKBERRIES,,Y,,5.6 - 6 oz package,358,4,3.99,4,
4/26/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,6 oz package,"1,065",2.54,1.5,3.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,Y,,6 oz package,270,3.99,2.49,4.99,6
4/26/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,,,each,868,2.46,0.79,3,
4/26/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,,,per pound,155,0.44,0.25,0.79,
4/26/2019,SOUTHWEST U.S.,FRUITS,CLEMENTINES,,,,2 lb bag,15,4.99,4.99,4.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,CLEMENTINES,,,,3 lb bag,867,3.11,2.5,4.99,71
4/26/2019,SOUTHWEST U.S.,FRUITS,CLEMENTINES,,,,5 lb package,317,3.99,3.99,3.99,100
4/26/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,,,each,521,0.92,0.33,1,
4/26/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,,,per pound,62,0.74,0.5,0.79,
4/26/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED GLOBE,,,per pound,36,1.49,1.49,1.49,
4/26/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED SEEDLESS,,,per pound,882,1.9,0.98,2.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,GRAPES,WHITE SEEDLESS TYPE,,,per pound,450,2.88,2.88,2.88,
4/26/2019,SOUTHWEST U.S.,FRUITS,HONEYDEWS,,,,per pound,92,0.46,0.33,0.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,,,each,137,0.3,0.2,0.5,
4/26/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,each,116,0.29,0.25,0.5,
4/26/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,per pound,146,0.64,0.33,0.89,
4/26/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,Y,,each,15,1.39,1.39,1.39,
4/26/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,each,62,0.21,0.2,0.25,
4/26/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,per pound,5,1.5,1.5,1.5,
4/26/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,,,each,"2,512",0.96,0.2,1.5,
4/26/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,Y,,each,34,1.51,1.25,1.69,
4/26/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,4 lb bag,11,2.5,2.5,2.5,
4/26/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,per pound,"1,834",1.06,0.25,1.49,26
4/26/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,Y,,per pound,171,0.99,0.99,0.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,ORANGES,VALENCIA,,,per pound,9,0.26,0.2,0.33,
4/26/2019,SOUTHWEST U.S.,FRUITS,ORANGES,VALENCIA,Y,,4 lb bag,41,2.5,2.5,2.5,
4/26/2019,SOUTHWEST U.S.,FRUITS,PAPAYA,MARADOL/TAINUNG TYPES,,,per pound,212,0.73,0.49,0.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,PAPAYA,SOLO TYPE,,,per pound,103,0.5,0.5,0.5,
4/26/2019,SOUTHWEST U.S.,FRUITS,PEACHES,VARIOUS YELLOW FLESH VARIETIES,Y,,per pound,159,2.06,1.98,2.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,PEARS,BARTLETT,,,per pound,23,1.56,0.33,1.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,PEARS,BARTLETT,Y,,per pound,17,1.49,1.49,1.49,
4/26/2019,SOUTHWEST U.S.,FRUITS,PEARS,BOSC,,,per pound,292,0.75,0.33,1.5,
4/26/2019,SOUTHWEST U.S.,FRUITS,PEARS,BOSC,Y,,per pound,8,1.69,1.69,1.69,
4/26/2019,SOUTHWEST U.S.,FRUITS,PEARS,D'ANJOU,,,per pound,195,1.23,0.69,2.49,
4/26/2019,SOUTHWEST U.S.,FRUITS,PEARS,D'ANJOU,Y,,per pound,21,1.26,0.99,1.69,
4/26/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,,,each,904,2.87,1.98,2.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,,,per pound,274,0.57,0.33,0.79,
4/26/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,Y,,each,27,4.19,3.99,4.29,
4/26/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,Y,,per pound,171,0.99,0.99,0.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,PLUMS,,,,per pound,29,1.11,0.99,1.29,
4/26/2019,SOUTHWEST U.S.,FRUITS,RASPBERRIES,RED,,,6 oz package,610,3,1.99,3.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,RASPBERRIES,RED,Y,,6 oz package,346,4.01,3.99,4.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,,,1 lb package,986,1.88,0.97,3.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,,,2 lb package,"1,295",4.18,2.98,5,
4/26/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,Y,,1 lb package,398,3.69,3,4.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,TANGELOS,,,,per pound,103,0.82,0.77,0.88,
4/26/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,2 lb bag,8,3.99,3.99,3.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,3 lb bag,569,2.95,1.97,5,
4/26/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,5 lb package,103,4.01,3.98,6.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,per pound,88,0.72,0.49,1.5,
4/26/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS MINIATURE,,,each,234,1.94,0.97,3.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,each,25,4.19,2.99,4.99,
4/26/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,per pound,492,0.46,0.19,0.49,
5/3/2019,SOUTHWEST U.S.,FRUITS,APPLE PEARS,,,,per pound,72,1.59,1.59,1.59,
5/3/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,3 lb bag,15,4.99,4.99,4.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,353,0.91,0.5,1.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,2 lb bag,12,3,3,3,
5/3/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,878,2.06,0.99,2.49,
5/3/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,3 lb bag,15,4.99,4.99,4.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,551,1.41,0.59,1.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,619,1.88,0.99,1.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,,,per pound,260,1.99,1.99,1.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,APPLES,GRANNY SMITH,Y,,per pound,317,1.99,1.99,1.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,286,1.64,0.99,2.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,8,1.99,1.99,1.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,3 lb bag,15,4.99,4.99,4.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,,,per pound,5,0.5,0.5,0.5,
5/3/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,,,128 oz (1 gallon),14,2,2,2,
5/3/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,,,64 oz (1/2 gallon),327,1.75,1.25,2.5,
5/3/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,,,each,"3,593",1.06,0.2,3,
5/3/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,Y,,each,740,1.92,1.5,3,
5/3/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,VARIOUS GREENSKIN VARIETIES,,,each,27,1.01,0.33,1.25,
5/3/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,VARIOUS GREENSKIN VARIETIES,Y,,each,9,1.99,1.99,1.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,BANANAS,,,,per pound,146,0.43,0.25,0.79,
5/3/2019,SOUTHWEST U.S.,FRUITS,BANANAS,,Y,,per pound,13,0.69,0.69,0.69,
5/3/2019,SOUTHWEST U.S.,FRUITS,BLACKBERRIES,,,,5.6 - 6 oz package,"1,648",2.29,0.99,3.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,BLACKBERRIES,,Y,,5.6 - 6 oz package,34,3.99,3.99,3.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,18 oz package,260,5,5,5,
5/3/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,,,6 oz package,"1,153",2.26,1.67,3.5,
5/3/2019,SOUTHWEST U.S.,FRUITS,BLUEBERRIES,,Y,,6 oz package,618,3.38,2,4.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,,,each,736,2.47,0.97,2.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,CANTALOUPS,,,,per pound,113,0.45,0.33,0.69,
5/3/2019,SOUTHWEST U.S.,FRUITS,CHERRIES,RED VARIETIES,,,per pound,13,2.5,2.5,2.5,
5/3/2019,SOUTHWEST U.S.,FRUITS,CLEMENTINES,,,,3 lb bag,624,3.1,2.5,3.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,,,each,62,0.38,0.33,0.69,
5/3/2019,SOUTHWEST U.S.,FRUITS,GRAPEFRUIT,RED,,,per pound,62,0.74,0.5,0.79,
5/3/2019,SOUTHWEST U.S.,FRUITS,GRAPES,BLACK SEEDLESS,,,per pound,36,1.89,1.89,1.89,
5/3/2019,SOUTHWEST U.S.,FRUITS,GRAPES,RED SEEDLESS,,,per pound,"1,163",2.04,0.79,2.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,HONEYDEWS,,,,each,9,3.99,3.99,3.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,HONEYDEWS,,,,per pound,8,0.99,0.99,0.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,KIWIFRUIT,HAYWARD,,,each,113,0.29,0.25,0.33,
5/3/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,each,340,0.51,0.5,0.69,
5/3/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,,,per pound,190,0.66,0.49,0.79,
5/3/2019,SOUTHWEST U.S.,FRUITS,LEMONS,,Y,,per pound,50,0.5,0.5,0.5,
5/3/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,each,"1,139",0.35,0.15,0.59,
5/3/2019,SOUTHWEST U.S.,FRUITS,LIMES,,,,per pound,68,0.96,0.49,1.19,
5/3/2019,SOUTHWEST U.S.,FRUITS,LIMES,,Y,,each,1,0.79,0.79,0.79,
5/3/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,,,each,"3,000",0.75,0.2,2,
5/3/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,Y,,each,16,1.63,1.5,2,
5/3/2019,SOUTHWEST U.S.,FRUITS,MANGOES,,Y,,per pound,50,0.99,0.99,0.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,NECTARINES,VARIOUS YELLOW FLESH VARIETIES,,,per pound,23,1.9,1.79,1.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,3 lb bag,11,2.5,2.5,2.5,
5/3/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,8 lb bag,260,3.99,3.99,3.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,each,150,0.34,0.25,0.34,
5/3/2019,SOUTHWEST U.S.,FRUITS,ORANGES,NAVEL,,,per pound,329,0.65,0.2,1.69,
5/3/2019,SOUTHWEST U.S.,FRUITS,ORANGES,VALENCIA,,,per pound,47,0.49,0.49,0.49,
5/3/2019,SOUTHWEST U.S.,FRUITS,ORANGES,VALENCIA,Y,,per pound,59,0.99,0.99,0.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,PAPAYA,MARADOL/TAINUNG TYPES,,,per pound,209,0.55,0.49,0.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,PAPAYA,SOLO TYPE,,,per pound,14,0.5,0.5,0.5,
5/3/2019,SOUTHWEST U.S.,FRUITS,PEACHES,VARIOUS YELLOW FLESH VARIETIES,Y,,per pound,146,1.98,1.98,1.98,
5/3/2019,SOUTHWEST U.S.,FRUITS,PEARS,BOSC,,,per pound,83,0.67,0.49,1.79,
5/3/2019,SOUTHWEST U.S.,FRUITS,PEARS,BOSC,Y,,per pound,9,2.69,2.69,2.69,
5/3/2019,SOUTHWEST U.S.,FRUITS,PEARS,D'ANJOU,,,per pound,36,0.95,0.69,1.79,
5/3/2019,SOUTHWEST U.S.,FRUITS,PEARS,D'ANJOU,Y,,per pound,19,0.84,0.5,0.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,,,each,852,2.35,0.99,2.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,,,per pound,225,0.69,0.49,0.79,
5/3/2019,SOUTHWEST U.S.,FRUITS,PINEAPPLES,,Y,,per pound,4,1.25,1.25,1.25,
5/3/2019,SOUTHWEST U.S.,FRUITS,PLUMS,,,,per pound,54,1.29,1.29,1.29,
5/3/2019,SOUTHWEST U.S.,FRUITS,RASPBERRIES,RED,,,6 oz package,178,3.14,2.99,3.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,RASPBERRIES,RED,Y,,6 oz package,278,4.89,3.49,4.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,,,1 lb package,"1,520",2.14,0.97,3.5,
5/3/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,,,2 lb package,420,4.54,3.49,5,
5/3/2019,SOUTHWEST U.S.,FRUITS,STRAWBERRIES,,Y,,1 lb package,629,3.32,2.5,5.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,TANGELOS,,,,per pound,8,1.49,1.49,1.49,
5/3/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,2 lb bag,154,3.05,3,3.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,3 lb bag,609,4.81,1.99,5,
5/3/2019,SOUTHWEST U.S.,FRUITS,TANGERINES,,,,per pound,162,1.17,0.49,1.79,
5/3/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS MINIATURE,,,each,410,3.45,2.5,3.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS MINIATURE,,,per pound,26,0.79,0.79,0.79,
5/3/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS MINIATURE,Y,,each,19,4.94,3.99,4.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,each,618,3.1,1.99,4.99,
5/3/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,,,per pound,625,0.28,0.15,0.59,
5/3/2019,SOUTHWEST U.S.,FRUITS,WATERMELONS,RED FLESH SEEDLESS TYPE,Y,,per pound,13,0.5,0.5,0.5,
5/10/2019,SOUTHWEST U.S.,FRUITS,APPLES,BRAEBURN,,,per pound,15,0.76,0.69,0.79,
5/10/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,,,per pound,310,0.86,0.49,1.99,
5/10/2019,SOUTHWEST U.S.,FRUITS,APPLES,FUJI,Y,,per pound,532,2.07,0.99,2.49,
5/10/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,3 lb bag,264,2.99,2.99,2.99,
5/10/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,,,per pound,319,0.89,0.49,1.99,
5/10/2019,SOUTHWEST U.S.,FRUITS,APPLES,GALA,Y,,per pound,520,1.82,0.99,1.99,
5/10/2019,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,,,per pound,430,3.34,1.99,3.99,
5/10/2019,SOUTHWEST U.S.,FRUITS,APPLES,HONEYCRISP,Y,,per pound,4,3.79,3.79,3.79,
5/10/2019,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,,,per pound,225,1.99,1.99,1.99,
5/10/2019,SOUTHWEST U.S.,FRUITS,APPLES,PINK LADY/CRIPPS PINK,Y,,per pound,12,0.99,0.99,0.99,
5/10/2019,SOUTHWEST U.S.,FRUITS,APPLES,RED DELICIOUS,Y,,per pound,171,1.99,1.99,1.99,
5/10/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,,,128 oz (1 gallon),9,6.99,6.99,6.99,
5/10/2019,SOUTHWEST U.S.,FRUITS,"APPLES, PROCESSED",JUICE,,,64 oz (1/2 gallon),793,1.27,0.99,1.99,
5/10/2019,SOUTHWEST U.S.,FRUITS,APRICOTS,,,,per pound,300,3.81,1.49,3.99,87
5/10/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,,,each,756,1.67,0.33,3,3
5/10/2019,SOUTHWEST U.S.,FRUITS,AVOCADOS,HASS,Y,,each,13,2.46,2,2.5,
